2022-12-15 14:46:14,865 INFO    SystemMonitor:28752 [interfaces.py:start():168] Started memory
2022-12-15 14:46:14,865 INFO    SystemMonitor:28752 [interfaces.py:start():168] Started network
2022-12-15 14:46:14,894 DEBUG   HandlerThread:28752 [system_info.py:probe():195] Probing system
2022-12-15 14:46:14,916 DEBUG   HandlerThread:28752 [system_info.py:_probe_git():180] Probing git
2022-12-15 14:46:14,990 DEBUG   HandlerThread:28752 [system_info.py:_probe_git():188] Probing git done
2022-12-15 14:46:14,990 DEBUG   HandlerThread:28752 [system_info.py:probe():241] Probing system done
2022-12-15 14:46:14,991 DEBUG   HandlerThread:28752 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-56-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2022-12-15T06:46:14.894848', 'startedAt': '2022-12-15T06:46:12.774223', 'docker': None, 'cuda': '11.0.207', 'args': (), 'state': 'running', 'program': '/media/breeze/dev/Mf_Cls/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/Breezewrf/Mf_Cls.git', 'commit': '4bb7823ab295acc2520530d0b895d392abdfec47'}, 'email': '578450426@qq.com', 'root': '/media/breeze/dev/Mf_Cls', 'host': 'breeze-Ubuntu', 'username': 'breeze', 'executable': '/media/breeze/dev/Mf_Cls/venv/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1811.491, 'min': 400.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1891.928, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}, {'current': 1800.0, 'min': 400.0, 'max': 3400.0}], 'disk': {'total': 70.03250503540039, 'used': 46.26622772216797}, 'gpu': 'NVIDIA GeForce MX150', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce MX150', 'memory_total': 2147483648}], 'memory': {'total': 15.507335662841797}}
2022-12-15 14:46:14,991 INFO    HandlerThread:28752 [system_monitor.py:probe():178] Finished collecting system info
2022-12-15 14:46:14,991 INFO    HandlerThread:28752 [system_monitor.py:probe():181] Publishing system info
2022-12-15 14:46:14,991 DEBUG   HandlerThread:28752 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-12-15 14:46:14,992 DEBUG   HandlerThread:28752 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-15 14:46:14,994 INFO    HandlerThread:28752 [system_monitor.py:probe():183] Finished publishing system info
2022-12-15 14:46:15,001 DEBUG   SenderThread:28752 [sender.py:send():303] send: files
2022-12-15 14:46:15,001 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-12-15 14:46:15,009 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: stop_status
2022-12-15 14:46:15,009 DEBUG   SenderThread:28752 [sender.py:send_request():317] send_request: stop_status
2022-12-15 14:46:15,531 DEBUG   SenderThread:28752 [sender.py:send():303] send: telemetry
2022-12-15 14:46:15,533 DEBUG   SenderThread:28752 [sender.py:send():303] send: config
2022-12-15 14:46:15,632 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:15,633 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/requirements.txt
2022-12-15 14:46:15,633 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/output.log
2022-12-15 14:46:15,633 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-metadata.json
2022-12-15 14:46:16,638 INFO    Thread-16 :28752 [upload_job.py:push():143] Uploaded file /tmp/tmplva1vsnywandb/3b0ah5fw-wandb-metadata.json
2022-12-15 14:46:16,643 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:16,644 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:16,644 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:16,645 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:17,177 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:17,178 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:17,178 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:17,179 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:17,603 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:17,604 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:17,605 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:17,605 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:17,635 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:17,635 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/output.log
2022-12-15 14:46:18,071 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:18,072 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:18,073 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:18,073 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:18,448 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:18,449 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:18,450 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:18,451 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:18,636 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:18,833 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:18,834 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:18,835 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:18,837 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:19,456 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:19,457 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:19,457 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:19,458 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:19,637 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:19,637 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/output.log
2022-12-15 14:46:19,889 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:19,889 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:19,890 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:19,890 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:20,302 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:20,303 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:20,303 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:20,303 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:20,640 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:20,729 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:20,730 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:20,730 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:20,730 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:21,130 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:21,131 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:21,131 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:21,133 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:21,547 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:21,547 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:21,548 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:21,548 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:21,641 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:21,641 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/output.log
2022-12-15 14:46:21,930 DEBUG   HandlerThread:28752 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 14:46:21,931 DEBUG   SenderThread:28752 [sender.py:send():303] send: history
2022-12-15 14:46:21,931 DEBUG   SenderThread:28752 [sender.py:send():303] send: summary
2022-12-15 14:46:21,931 INFO    SenderThread:28752 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 14:46:22,642 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/wandb-summary.json
2022-12-15 14:46:23,644 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/output.log
2022-12-15 14:46:44,709 INFO    Thread-13 :28752 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_144612-2g3092kf/files/config.yaml
