2022-12-15 20:17:30,208 INFO    StreamThr :20771 [internal.py:wandb_internal():88] W&B internal server running at pid: 20771, started at: 2022-12-15 20:17:30.207408
2022-12-15 20:17:32,921 DEBUG   SenderThread:20771 [sender.py:send():303] send: telemetry
2022-12-15 20:17:32,923 DEBUG   SenderThread:20771 [sender.py:send():303] send: config
2022-12-15 20:17:33,022 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/requirements.txt
2022-12-15 20:17:33,023 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:33,023 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-metadata.json
2022-12-15 20:17:33,023 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_created():275] file/dir created: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:33,546 INFO    Thread-16 :20771 [upload_job.py:push():143] Uploaded file /tmp/tmpr1jk21nwwandb/2ce4p3pe-wandb-metadata.json
2022-12-15 20:17:34,256 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:34,257 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:34,258 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:34,260 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:34,638 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:34,639 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:34,639 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:34,640 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:35,024 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:35,024 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:35,106 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:35,107 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:35,107 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:35,108 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:35,477 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:35,478 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:35,479 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:35,480 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:35,910 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:35,911 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:35,912 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:35,912 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:36,025 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:36,025 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:36,329 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:36,330 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:36,330 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:36,332 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:36,708 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:36,708 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:36,709 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:36,709 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:37,026 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:37,026 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:37,434 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:37,436 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:37,436 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:37,437 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:37,869 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:37,870 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:37,871 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:37,871 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:38,026 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:38,027 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:38,186 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:38,186 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:38,187 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:38,187 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:38,442 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:38,443 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:38,443 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:38,446 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:38,764 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:38,765 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:38,765 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:38,766 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:39,027 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:39,028 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:39,923 DEBUG   HandlerThread:20771 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 20:17:39,924 DEBUG   SenderThread:20771 [sender.py:send():303] send: history
2022-12-15 20:17:39,924 DEBUG   SenderThread:20771 [sender.py:send():303] send: summary
2022-12-15 20:17:39,925 INFO    SenderThread:20771 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 20:17:40,029 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:40,029 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/wandb-summary.json
2022-12-15 20:17:41,033 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:42,037 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:17:43,038 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/output.log
2022-12-15 20:18:02,096 INFO    Thread-13 :20771 [dir_watcher.py:_on_file_modified():292] file/dir modified: /media/breeze/dev/Mf_Cls/wandb/run-20221215_201730-azt52dwd/files/config.yaml
2022-12-15 20:18:32,338 DEBUG   SystemMonitor:20771 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-15 20:18:32,340 DEBUG   SenderThread:20771 [sender.py:send():303] send: stats
